	KO_TP_1	KO_TP_2	KO_TP_3	KO_TP_4	KO_TP_5	KO_baseline_1	KO_baseline_2	KO_baseline_3	KO_baseline_4	KO_baseline_5	WT_TP_1	WT_TP_2	WT_TP_3	WT_TP_4	WT_TP_5	WT_baseline_1	WT_baseline_2	WT_baseline_3	WT_baseline_4	WT_baseline_5	WT_baseline_mean	WT_TP_mean	WT_TP_vs_WT_baseline_log2fc	pval	padj	differentially_expressed
Ift27.Rabl4.Rayl	9.63607353629419	9.8060791187485	9.64471974492942	9.68293139857364	9.32140502312255	8.30434675797064	8.326218235934	NA	NA	NA	9.62995215532589	NA	9.06217029322348	7.98805976225316	NA	NA	NA	7.19636114497663	NA	7.79993562454986	7.49814838476324	8.89339407026751	1.39524568550427	0.0922325710985932	0.154409415156194	FALSE
Mrpl45	14.9973868005164	14.9689277361382	15.3065138852154	15.1013766115477	14.804796540704	14.6209987072037	14.9039336116572	14.8956652113553	14.9490241799311	14.7846757376946	14.6126093693081	14.9999163452133	15.0334014917301	15.2683336512035	15.2413985372444	14.8003286526627	14.9368541430404	15.0275561627961	14.8656366240562	15.1219260285133	14.9504603222137	15.0311318789399	0.0806715567261875	0.560692986388643	0.648733445641028	FALSE
Tars1.Tars	17.427861150012	17.358419408865	17.4477612678684	17.4439552687682	17.5133420774502	17.5769566647061	17.5172541599198	17.6478659257509	17.5997385369928	17.6905232215767	17.3770918828256	17.186269026843	17.1636988079386	17.249881939509	17.2552499156203	17.8119202674595	17.7364878160509	17.7883296232604	17.7632966702863	17.8132864323094	17.7826641618733	17.2464383145473	-0.536225847325987	3.01246951625312e-05	0.00043977468199576	FALSE
Ddx56.D11Ertd619e.Noh61	14.4999206103746	14.4917591678137	14.6693778356483	14.5114376474316	14.4455904118999	15.3328023221425	15.3778680000037	15.4234573671054	15.364688694562	15.2486577226426	14.2001016544782	14.4876265272898	14.3228787768529	14.4401229767864	14.5412418457952	15.4318175002566	15.2525286951393	15.5901133246993	15.4542125287913	15.4445005224228	15.4346345142618	14.3983943562405	-1.03624015802137	1.60297054837642e-06	7.72115411120643e-05	TRUE
Lsm12	15.6378135383332	15.8564911837627	15.6932882029841	15.7979325122864	16.0115352106841	16.1575324714479	16.049057232007	15.9885138358617	15.909297774275	15.893500627242	15.7452725274818	15.7841926252909	15.956764097116	15.614361894594	15.5879972082747	15.8896631872416	15.8486327200535	15.8321013191155	15.7552396796438	15.6762050299507	15.800368387201	15.7377176705515	-0.0626507166494861	0.441541314146859	0.539486212399047	FALSE
Wdr89	13.6072840727829	13.490650349248	13.3956010741024	13.5474006644502	13.3284365151754	13.7036873259675	13.84182966915	13.7943752493639	13.7017396386744	13.5854789982759	13.2322530227212	13.1922157453695	13.3043655831096	13.2128915067144	13.2234466847545	13.7439507993671	13.6698483792719	13.7103436813391	13.5693572229822	13.7471649826893	13.6881330131299	13.2330345085338	-0.455098504596096	1.23805975347324e-05	0.000263324935610956	FALSE
Hint2	16.1829335561219	16.1234283189181	16.2677303657263	16.2404149602437	15.8679133511766	14.8096777062712	14.7986591124833	15.2025983165303	15.5094410084831	15.122031219548	15.4976585168318	15.6639860906595	15.0832009002139	15.1691264140623	15.3580089597784	14.6666622935594	14.5965799672889	14.9603323307845	14.5776707518634	14.1075848963146	14.5817660479621	15.3543961763092	0.772630128347059	0.00245513396751093	0.00910385861327126	FALSE
Snu13.Nhp2l1.Ssfa1	17.5856007591153	17.6594036573684	17.5713823247905	17.7384815468166	17.902981527598	17.7498759727101	17.6653706182919	17.5514529319856	17.2878295937598	17.4249125775708	16.6239100602122	17.3163080516319	17.5036006098286	17.1402606149981	17.238096805127	17.2426065993465	17.6564039132093	16.9370634160878	17.246285974034	17.1949107172754	17.2554541239906	17.1644352283596	-0.0910188956310201	0.6409417774118	0.717634810684008	FALSE
Dusp12	13.5672906475853	13.410464601765	13.4807144803347	13.4508890457431	13.1206185923044	13.5449282201098	13.4449760354009	13.6632912432169	13.6998326874895	13.6985093428482	13.5738128417831	13.3747949781195	13.3095758270201	13.5121602069526	13.4336245592492	13.6776866125303	13.8173334583757	13.9915218460757	14.0561465733509	13.9279075618217	13.8941192104309	13.4407936826249	-0.453325527805935	0.000797602242569649	0.00396425989953073	FALSE
Maf1	11.0782709161055	10.6637448775513	10.8191971489284	11.2621065936533	11.0589387725692	10.7129997967811	9.86736369248383	10.6385988189128	11.2060497600032	10.6225460592311	10.9388885534313	11.2640378851	10.8065335113986	10.9560276030091	11.1997643505148	10.6085967399233	10.4831103768181	10.6869731774948	10.4669635302193	11.3490047180277	10.7189297084966	11.0330503806908	0.314120672194125	0.137981834488295	0.213731899566842	FALSE
Ebag9.Rcas1	13.8621627087501	13.7870659127626	13.59935499142	13.6390127861503	13.5266703961916	13.2628582848495	13.2209768071016	13.943732730948	13.7319129596532	13.0169579804192	14.0673167084141	14.2153964893412	14.2530866497311	14.2296449978497	14.3617587658336	13.7837860720602	14.1471333609133	14.3124930233324	13.9435953885372	13.8891807087533	14.0152377107193	14.2254407222339	0.21020301151467	0.0958273010896781	0.159327534414153	FALSE
Cinp	10.1459194123571	9.95775647606894	10.4026816789162	11.1077532451823	10.1461231342868	10.7063233332754	10.5664346462833	10.6589612036545	10.811551306466	10.7466066909721	10.7711180185003	10.4882117109873	10.0792847660285	10.3055943902433	9.89065492236341	10.7959341210839	11.2103243247655	10.983798807146	11.2129401295772	10.998964100006	11.0403922965157	10.3069727616246	-0.733419534891169	0.00550457191665015	0.0166552751457833	FALSE
Ppil1	16.3689838250953	16.2583120677677	16.6299399784547	16.5863882888486	16.4721767685205	16.4621507581825	16.275176962038	16.5177601072795	16.5382359255984	16.7036062248063	16.359986284521	16.4148024830436	16.2073022659421	16.3254108703031	16.3743348183703	16.5965945253638	16.6571788632002	16.5154703955597	16.3820937251877	16.2160561700018	16.4734787358626	16.336367344436	-0.137111391426618	0.168868559896204	0.251289582080666	FALSE
Srp19	15.817940470859	15.7278088029999	15.8911001594521	15.858226314044	15.5453687459748	15.3908541273682	15.3664793173674	15.3686189971533	15.4836772436801	15.2652487593723	15.3370434258683	15.4882481201543	15.5432674959885	15.5032108221489	15.5636372137196	15.3765391956014	15.1509649904902	15.3148522730343	15.1700032705345	15.2777668625161	15.2580253184353	15.4870814155759	0.229056097140615	0.00453417458562081	0.0143545527132777	FALSE
Mthfs	10.7452625467976	9.9810820209605	9.37682648375416	9.2086977024521	10.7172222967472	10.5638826524891	9.92782684106576	9.43070134283541	11.0046348128848	9.6610387497846	9.27114784164812	10.1042449157523	9.6627057551639	9.68046677656224	9.19697089788995	10.7447329462067	NA	10.5547423217103	9.79772150181664	NA	10.3657322565779	9.5831072374033	-0.782625019174601	0.0915892270642991	0.153512833179673	FALSE
Znf706.Zfp706	14.1718960889522	13.9251371476733	14.1738644871304	14.6615053402883	13.7546787638225	14.1918534654354	14.0225065270366	13.884265932292	13.9561673978968	13.7093531077261	14.3071367575248	14.9069187729709	14.8477620737977	15.324887232186	14.7494976048498	14.2157908174949	14.47310957629	13.8214551191025	14.0581862569339	13.723372973876	14.0583829487395	14.8272404882658	0.768857539526373	0.00705560639646653	0.0201665022331503	FALSE
Mrps25.Rpms25	14.3889590362329	14.4062980280765	14.5660897244474	14.4232209824345	14.3827928714509	13.7254727730894	13.9505103337004	14.0011618595762	14.0529585580465	13.5255697463601	14.0797264350072	14.5272204063802	14.2358496961477	14.4552437285923	14.5637563639684	14.1133514917567	14.1261720743474	14.2909188101827	14.4254454047097	14.2463991796412	14.2404573921275	14.3723593260192	0.131901933891623	0.267454845526881	0.362684623961888	FALSE
Ogfod3	13.3820700766369	13.3152486450516	13.1627815338037	13.2094122409232	13.1558096210995	12.3740640875713	12.4416914769711	12.4766677394439	12.6267904587899	12.3099423975235	12.4850770801713	13.1162481033149	12.9060074260314	13.0934736864444	12.9362864232833	11.3575849926946	11.699182013948	11.6935697184279	11.5284296912108	11.882597200274	11.6322727233111	12.907418543849	1.27514582053799	2.97330784860183e-05	0.000436153071067797	TRUE
Nudt14	13.6039160602393	13.4811056614957	13.8739727218663	13.5750309996629	13.8777154969711	13.7749826171641	13.7391899119446	13.8158035536294	13.5613356841182	13.8206077972276	14.0576279580545	14.1463538782885	14.1130177070027	14.0911543573992	13.8369576732439	13.8259922751679	14.0216740428584	13.7891260464252	14.1520074961942	13.9122344375263	13.9402068596344	14.0490223147978	0.108815455163374	0.243468537701113	0.336162696244881	FALSE
Serpinb1a.Serpinb1	11.7700030913292	11.3855550673954	11.5853991880059	11.5881852380095	11.3440850370766	11.8578566195043	11.699702576256	11.6997199250985	11.8363107743117	12.066341505445	13.8465677492356	13.3215758314157	13.2671085349024	13.5304794942219	13.3701969814897	12.982897344296	12.9062724336771	13.2247840275884	13.1302632656369	13.2319681401054	13.0952370422608	13.4671857182531	0.371948675992314	0.0204589128834828	0.045600502411415	FALSE
Q9D162.2	12.3937390219413	12.2720931939154	12.0292320031346	12.2422809503024	12.2901311930106	11.0513313132494	11.3512318885935	11.306004709826	10.9130689136475	11.224863897225	11.7368542882044	12.0895795829726	12.2604373789653	12.2051823262286	12.3284729807626	11.2629639600201	11.2066114810616	11.4154090440266	11.1661128574014	11.5134956803673	11.3129186045754	12.1241053114267	0.811186706851309	0.000366848172372605	0.0022954396975747	FALSE
Ints12.Phf22	13.6309382544481	13.5741677512243	13.5318809559353	13.7469236424802	13.5856198291594	13.586616987877	13.6647583682366	13.74080321086	13.7148143254396	13.6038581218428	14.0511154550546	13.6926917750959	13.8229690904533	13.9466870032285	14.1306349099449	13.5999128421871	13.6178003211978	13.9883917871083	13.5988318103487	13.7222845661516	13.7054442653987	13.9288196467554	0.223375381356734	0.0726264746128619	0.127536676712985	FALSE
Gatd3.D10Jhu81e.Gatd3a	15.4171635637148	15.3810562028391	15.3972367582897	15.5023998506016	15.3658063858875	14.348271708026	14.3264435319823	14.2110213222809	14.0172956023478	14.1532195022135	15.5277946376831	15.587868326389	15.6953370551161	15.3766646707879	15.717119455844	14.4570024554799	14.8287860665164	14.6081681744944	14.5239110714949	14.6848910422762	14.6205517620524	15.580956829164	0.960405067111617	5.05869311924641e-06	0.000155998650436165	FALSE
Ciao2b.Fam96b.Mip18	11.4862165911581	11.6482362287249	11.6757806535735	12.0472295877008	11.7364526699937	10.3052865739539	11.4749074948292	11.3900937018881	11.6172516418095	11.5927139710821	11.7180833016384	11.8522329813037	11.6865267895966	11.759655203274	11.382629429917	11.0637186401522	10.993589454883	11.3611871471112	11.3737080179123	11.4796893350056	11.2543785190129	11.679825541146	0.425447022133099	0.00931753696728283	0.0248602529764992	FALSE
Syf2.Cbpin.Gcipip	13.9861086828747	13.5218457751619	13.6869162925988	13.7059131240501	13.3997318667042	13.6591151159896	13.7026380656298	13.7936744262962	13.921766569434	13.809436552056	13.6430331680471	13.7144279898738	14.0062471735028	14.0482995430694	13.9629502138018	13.7572858248538	13.8394793858242	13.9198502812246	13.8736267449168	14.0821407232081	13.8944765920055	13.874991617659	-0.0194849743464989	0.848371805355776	0.886412061004281	FALSE
Cndp2.Cn2	16.3225249850887	16.3246763175112	16.3738507281374	16.2646680037176	16.2984134586072	15.9874416729361	15.8584910173686	16.1363363214153	16.0555430021507	16.1914139825628	16.8263498647201	16.4819554839872	16.4812334033349	16.4921567566855	16.5444075623708	16.3205361527635	16.2663015842646	16.2914081545216	16.225199904055	16.213354876764	16.2633601344737	16.5652206142197	0.301860479745951	0.00832088390379241	0.0229071667731178	FALSE
Mrpl28	14.2646478471156	14.2905876889876	14.4320785872714	14.3505386841913	14.2839058608229	13.9649635184301	14.0757799581483	13.9824232267759	13.8221923825626	13.8293263358417	13.6663127813048	14.1072661237731	14.1446582428319	14.1732867439209	14.4941555626228	13.9749970714673	14.1661866251277	13.853007337628	13.9723516104406	13.9820398975901	13.9897165084507	14.1171358908907	0.127419382439973	0.407785424016014	0.506949759316613	FALSE
Ube2c.Ubch10	11.5541043547774	11.6138354974025	11.802625411297	11.1106986213666	11.7757913263924	12.6935566512285	13.3176669850566	13.2305353775164	13.155131291743	12.893081544814	13.7636169785595	13.7390421996898	13.2391524658629	13.4462950059338	13.467261646402	13.0480730104633	13.2324928802466	13.6174445068836	13.4290143671747	13.4992105827968	13.365247069513	13.5310736592896	0.165826589776565	0.273407774665093	0.369378946267611	FALSE
Vps28	13.3776172479708	13.0592193857765	13.4759233800625	13.4163489242955	13.2548691798109	13.2900476544533	13.2107306939431	13.0829606616988	13.190892597699	12.9262644864518	12.6949933340885	13.1175554462373	13.2343414428297	13.4505153589837	12.9798610106153	12.8941451318204	12.4095898233987	12.8486092488442	12.682667658624	12.6542981369911	12.6978619999357	13.0954533185509	0.397591318615218	0.0350591698080678	0.0707990044210756	FALSE
Rrp7a	13.7329623427813	13.9029591596033	13.9850858890909	13.8951113491525	13.9328883199998	14.152213529827	14.0393389142527	14.3441363703165	14.333728400213	14.1347231075104	13.1658726937814	13.5729725414448	13.2615954548824	13.5399826959649	13.3444068801893	13.9069375575734	13.8191113082675	14.2005538246927	14.1008840476409	14.1479362648065	14.0350846005962	13.3769660532526	-0.658118547343635	0.000289615180721365	0.00193535209686893	FALSE
Tmed10.Tmp21	17.6945823385689	17.601371822034	17.7187268455782	17.6918798011866	17.4333001729451	16.9460038510959	17.1917436072677	17.1535619272449	17.0470812988004	17.0859184605203	16.8141693642193	17.0361414091798	16.9793358726654	17.1172778364496	17.2347238923588	16.7443871298053	17.0889331302196	16.786116445496	16.7900684433606	17.1028266460999	16.9024663589963	17.0363296749746	0.133863315978278	0.242594389700184	0.335213695586873	FALSE
Tbcb.Ckap1	14.2946566435247	14.2263971395483	14.2081276461802	14.4055337356101	14.1492072778534	14.4051082148034	14.1590356179644	14.4774673711831	14.1571732203792	14.5021356426576	14.5645722787062	14.2713900742475	14.2680082740121	14.3523469448496	14.2836309983899	14.549201071695	14.615336516661	14.451004997818	14.4861059496359	14.203011457252	14.4609319986124	14.3479897140411	-0.112942284571286	0.246860063827009	0.339995140680568	FALSE
Agpat5.D8Ertd319e	13.2595976335747	13.269392629612	13.6006446941216	13.4876642072093	13.0522334888	12.717098029733	12.4646963422749	12.9781044428207	12.9554374103592	12.6759305774111	12.7470117888017	12.9472113714639	13.0402143646159	13.2581007633291	13.2185299381865	12.4995519379147	12.5270297599262	12.5173987344146	12.8662878982537	12.7830023028279	12.6386541266674	13.0422136452794	0.403559518611988	0.0108425058514981	0.0278015950325836	FALSE
Akt1s1.Pras	13.6928878881847	13.6198531473912	13.7668497938796	13.6522736064034	13.396591403013	13.8653176436869	13.6326658289738	14.0271371144043	13.9285646384669	14.0596402032747	14.2418789049571	13.670147233168	13.5571764742602	13.6165028973454	13.7299817969522	13.9423953754492	13.930108978005	14.2490171315262	14.1424660904825	14.2758335100135	14.1079642170953	13.7631374613366	-0.344826755758712	0.0495822945397336	0.0934374600376483	FALSE
Rab1b	17.2089868360708	17.0355831031237	17.244177985475	17.2861335682786	16.9093891960282	16.5480738221031	16.7402946364881	16.7647938572281	16.798788191308	16.7345640945706	17.3031653457424	17.3509478117312	17.1796855948897	17.5568577645101	17.3654082862766	16.7173015649404	16.7972435497891	16.9677441164617	16.9530710385462	17.0768886483356	16.9024497836146	17.35121296063	0.448763177015376	0.000976032654557242	0.00456053799593576	FALSE
Pmvk	13.6680982883345	13.6364546951347	13.7989881141413	13.6829836142434	13.827779337258	14.590370676214	14.5356641908102	14.5843988378732	14.4139650296994	14.5371516525046	14.9044982101717	14.7893859038034	14.8140366458461	14.597232024961	14.5952283381553	15.0895208265088	15.1644120149913	14.9651259048454	15.1600171437581	14.6090401884317	14.997623215707	14.7400762245875	-0.257546991119511	0.0729876057657281	0.128107617163275	FALSE
Lrrc57	14.9515306079382	14.8348561649704	14.9309313344823	14.9109658954341	14.5651318366145	14.1365666333591	14.3347621095954	14.0771662094881	13.9608345729188	14.0845758905887	15.2218098820378	15.0412784092202	15.2005231735629	15.1220838121894	15.0575856538798	14.280488060024	14.433194201815	14.1540506822842	14.207548213831	14.4190845543292	14.2988731424567	15.128656186178	0.829783043721326	5.60131971007355e-06	0.000166202675021808	FALSE
Ndufaf4.Hrpap20	13.5344244800813	13.9071817351512	13.9460289895155	13.8762003630532	13.938026600508	13.018500998753	13.132880435211	13.048635018497	13.1166185020752	13.0025583730493	12.6518163501436	13.1942751576032	13.1930247656681	13.2491845780783	13.3940741007113	13.0301894920265	13.2317356941941	13.0968123190332	13.4287788913376	13.35149140932	13.2278015611823	13.1364749904409	-0.0913265707413657	0.555705653407839	0.644457385373201	FALSE
Get4	13.3731914247879	13.3955475234388	13.379256512682	13.4316412398072	13.3706329233373	13.4018794790965	13.376030400584	13.1462822720304	13.1959580871554	13.2895578483536	13.4524343076831	13.6034872609967	13.5799287170815	13.1813836783994	13.1437817815645	13.3446426679321	13.3503453008413	13.4457132558098	13.2270126889602	13.3616696794928	13.3458767186072	13.3922031491451	0.046326430537837	0.672980541354755	0.746288835800846	FALSE
Mrpl53	13.3689701883274	13.1351032269059	13.2786614328604	13.1555361140685	13.0914767094898	13.3004955642477	13.5302356227178	13.1104294769074	13.4866087972877	12.9267778011522	12.5876087701977	13.7394220006505	13.9445199084972	13.5836704472703	12.6368579521595	13.4071615235848	13.2468979208557	13.2147334718003	13.2141870498688	13.4400256190888	13.3046011170397	13.298415815755	-0.00618530128465622	0.983963225551237	0.98823174780034	FALSE
Card19	10.7266268934102	10.3899539334647	10.7419388188293	10.5640160774066	10.0608175019901	9.79953904918366	9.21226047645252	NA	NA	NA	10.3847082143442	11.2066236899603	10.869077125556	11.2454814016086	10.7281075844719	10.1177080276977	9.66814572384731	NA	10.2824977229343	NA	10.0227838248264	10.8867996031882	0.864015778361761	0.0175408279651182	0.04049228765058	FALSE
Mcee	13.9279538446217	13.8809992136643	13.9644311236679	14.2549990544791	13.4317979168256	12.361636784684	11.4515356817038	12.5228561173667	12.8459858921469	12.7392426626564	14.0504098663753	13.7170444630635	13.5911833715909	13.3455854337311	13.4994223819785	12.8112683139102	12.5100273054709	13.1733398434919	12.9082556257967	12.4520841933439	12.7709950564027	13.6407291033478	0.869734046945121	0.00126671199743798	0.00552656048973396	FALSE
Mrpl14	14.1556325588821	14.0615399585301	14.1859207320582	13.9779417225347	14.0594458650657	13.8244715299832	13.960662653852	13.868822554775	13.8282654321959	13.646839931777	14.065340396248	14.2558695032583	14.3760914654612	14.4629686958541	14.399378071096	14.172505642093	14.3173984807113	13.9662080140981	13.9687207852628	14.2986425657828	14.1446950975896	14.3119296263835	0.167234528793921	0.146230802735485	0.223678276051274	FALSE
Necap2	14.834441421496	14.9468742994779	14.9829089279245	14.8599666373051	14.7153989977673	14.3890397291402	14.1947106923663	14.5261140615043	14.7806217830509	14.5077822543708	15.2662485036637	14.7467609773909	14.7382400691633	14.9444146712567	14.8038183226845	14.0943663937815	14.4190713830015	14.6182937248458	14.6901726212642	14.4292694226338	14.4502347091053	14.8998965088318	0.449661799726464	0.013740715239033	0.0334635606618731	FALSE
Sarnp.Hcc1	16.9682280327251	16.9546961496161	16.8806836123177	16.9755233430112	16.8194805864611	17.1681236393592	17.2331047110877	17.1305403990958	17.1533739004392	17.0386511161597	17.4676533080002	17.4827528212321	17.5739651677797	17.5578151780803	17.649242141266	17.6102030158143	17.7184994304145	17.4744268534852	17.5150838021327	17.7053893980491	17.6047204999791	17.5462857232717	-0.0584347767074895	0.35567397408431	0.458124930366671	FALSE
Atp6v1f.Atp6s14.Vatf	13.4699470095773	13.5036270059835	13.3915121227071	13.9330082374902	13.7863104734757	13.249494228903	13.196325486125	13.1612090556549	13.2585792830693	12.5605167422221	13.2120403412386	13.9341515651638	13.7843076667284	13.3500413603378	13.3386667527546	13.114954210704	12.7478635923669	13.2773673215943	13.0015612526985	13.131311989578	13.0546116733883	13.5238415372446	0.469229863856286	0.026922697908387	0.0570656240072337	FALSE
Adissp	15.3111203335862	15.2225270135944	15.0718603560657	15.1503502329862	15.2322747614527	14.8601121759059	14.5311864885529	14.6692892455651	15.0426554511183	14.661984023339	16.0679195752767	15.9619402466831	15.8173909231762	15.7527412752364	15.6419585873417	15.348465369508	14.918518544005	15.1394394368736	15.0689587714858	14.9678386616991	15.0886441567143	15.8483901215428	0.759745964828507	0.000100153226104564	0.000938380814298249	FALSE
Chchd2	14.8202587552882	14.8053307508802	14.8978974389705	14.9271297886953	14.7205168223692	14.1352363252126	14.009312527207	14.1593904633903	14.2371352542309	13.7537077336042	15.9184463343063	16.446147974583	16.1441005563635	16.5184902655195	15.7019182861853	14.5108321480051	14.7476527863474	14.4816985403729	14.9893190987853	14.6589366653879	14.6776878477797	16.1458206833915	1.4681328356118	0.000118320911410117	0.00104967760344921	TRUE
Lamtor5.Hbxip.Xip	12.9614894873435	13.1822050027745	12.779471088476	13.2104156536533	12.6971369894937	11.8402861907293	12.1875252851912	12.776461820257	12.2854946963496	12.1749849615721	12.7352513757864	12.9334269480933	13.0093807666669	12.2889381494558	12.9935240024285	12.3871988082692	12.7152992447592	12.7515210460786	12.346948581452	11.6776711986865	12.3757277758491	12.7921042484862	0.41637647263706	0.11940353408137	0.189944931563931	FALSE
Sec13.Sec13l1	15.5643876960526	15.676907456725	15.7437799111276	15.7390131830054	15.6921823012553	15.5347284293168	15.5203731363397	15.6015967075579	15.7076368370896	15.6368851339711	15.4577880546054	15.5347497033653	15.5409362397472	15.5403308881717	15.4749512103553	15.3974473558208	15.194402907574	15.5386921381997	15.4832395160826	15.4458522507782	15.411926833691	15.509751219249	0.0978243855579457	0.177313548711232	0.261202655808808	FALSE
Q9D1M1	11.673150043461	NA	NA	NA	12.7034970013714	12.3263592607713	12.771049908775	NA	10.8782195494763	12.186402130641	11.2910843422856	12.8400107470975	13.4811435121087	NA	12.2667484820851	12.0397381580978	12.6965937676625	NA	11.4769183046613	11.9071310247468	12.0300953137921	12.4697467708942	0.439651457102087	0.446500021100785	0.544247732921252	FALSE
Eef1e1	15.9617797617596	15.9357014474875	16.1461748559789	16.2085715930953	16.386549619666	16.2219061493545	16.2348567155875	16.3284435278599	16.1721969903182	16.1302769425571	15.57764420123	15.6446224180038	15.6703962307997	15.5524439590094	15.42389720215	15.8606408426092	15.6500083208324	15.9540372343085	16.0966616288508	16.1617991326142	15.944629431843	15.5738008022386	-0.370828629604459	0.0110385117258272	0.0281933803047194	FALSE
Fkbp11	15.7459473767212	15.6228611630976	15.8008013380009	15.7963768135844	15.144972842219	15.7312368162813	15.9278682202744	15.8140341416085	15.817828080407	15.5175555967336	14.3756978909013	15.1496518680082	14.680793541511	15.2482426236584	15.1957835783038	15.7510287935733	15.5651853999252	15.7359393871599	15.6113735525046	15.7313561587285	15.6789766583783	14.9300339004765	-0.748942757901784	0.0106842629756945	0.0274940679012403	FALSE
Mrpl21.D9Wsu149	15.7117046104664	15.6692338740006	15.6465024592513	15.5884745567737	15.4328941797888	14.9376910531526	15.0264499572599	15.0648016971675	15.0766569586662	14.7363807896769	14.7332907806329	15.1426535500797	15.1406500616267	15.1897241966802	15.2343571619314	14.8128742124233	14.8059554250469	14.9635960412934	14.7635391774208	15.066341505445	14.8824612723259	15.0881351501902	0.205673877864287	0.0972898055467599	0.161295665144166	FALSE
Mrpl13	14.5296684620771	14.5342785616994	14.6386508541089	14.5260590277325	14.5025707829032	14.0408462089944	14.2309736088445	14.2900980662305	14.2821400425731	14.1217925057692	14.2445868230971	14.4585988572292	14.4971906996876	14.5140667670383	14.6398098474461	14.203355650834	14.3081185699487	14.3545868713877	14.2890030141382	14.31742674668	14.2944981705977	14.4708505988997	0.176352428301945	0.0490061440361206	0.0926546616826231	FALSE
Kat8.Mof.Myst1	11.742726266723	11.7108882070554	12.0137937233441	11.6007817298798	11.7458087564145	11.9620356250388	12.0538512340428	12.3302894830011	12.1531783265624	12.1527918516391	12.2705960999537	12.0535424238502	11.8322096356993	12.1930047382614	12.085057450393	12.2392554158093	12.4941955730239	12.4136014864241	12.4514661371639	12.2804141113174	12.3757865447477	12.0868820696315	-0.288904475116196	0.0145669163536305	0.0350123103382473	FALSE
Chordc1.Chp1.Morgana	16.9828821963338	16.8775477598448	17.0716299521532	17.0671717307254	16.9476940054561	17.1926203122281	17.220104319618	17.3497736324241	17.3152291828967	17.4763506741108	16.9742241120875	16.6733780944558	16.6870749083509	16.7180511838176	16.8648632165239	17.0904742888872	17.3044850171883	17.1628535056653	17.1379417315256	17.3070940548675	17.2005697196268	16.7835183030471	-0.417051416579671	0.000606423557290356	0.00328227893715904	FALSE
Mphosph6	11.6590102789358	11.5085078844862	11.6412253825178	11.5101707511518	11.5262106712706	11.5533941048968	11.7712501009244	11.8629433748009	11.8791390394476	11.7537098225427	12.0954168036676	12.0505050984853	11.8551293223168	11.7135798351492	12.0401458553729	12.1119018169805	12.3136936763131	11.9642181107396	12.057230249829	12.2944225944444	12.1482932896613	11.9509553829983	-0.197337906662975	0.0817811718394156	0.140316392610922	FALSE
Dpm3	13.5127157758188	12.9374492268098	13.1168215312184	13.6586354799362	13.4876516473455	13.2486510523531	13.3950386929723	12.930465698043	13.1675153676564	12.8259684327127	12.9039138467065	13.5509150899871	13.5991457417582	13.4318240280079	13.4990984412289	12.9934868524171	13.1527902675125	12.2870716807056	13.1171235857044	12.9562236751312	12.9013392122941	13.3969794295377	0.495640217243578	0.0412748941284835	0.0808487759716501	FALSE
Erp44.Kiaa0573.Txndc4	15.719412887051	15.5992125886992	15.8099188201829	15.7203992520221	15.6381615359974	15.3271034862193	14.7384564772465	15.4926324670811	15.5043317599768	15.4157483691857	15.3072079258115	15.5881846522851	15.4592330807126	15.5526420827487	15.5773432598974	15.2979014157561	15.2618194675835	15.455741396202	15.3635393383986	14.9216875496154	15.2601378335111	15.4969222002911	0.236784366779943	0.0620604095991124	0.112306495131828	FALSE
Tmem126b	13.0002606196054	12.6759989198731	12.9225918354356	12.596744173858	12.7753880573357	12.2397268028821	12.1514827699935	12.1285099375083	12.5356471823811	12.326505327742	11.8864929907408	12.4831481748725	12.2696439223604	12.4440132016406	12.353899411559	12.1534285297	11.445361506396	12.38608342443	12.1560261765892	12.4017221849723	12.1085243644175	12.2874395402347	0.178915175817218	0.411902246985252	0.511016527247904	FALSE
Kti12	13.3400865364997	13.3945564774581	13.6296070662292	13.5184933390889	13.2193455181191	13.5102696708982	13.5692385344231	13.6961416511638	13.6443632981151	13.5928424208319	13.4931048925391	13.0590604910246	13.0188295685113	13.2976041326847	13.0382622901857	13.6899761387022	13.5582532820467	13.6296184491121	13.6841459108004	13.6863144880672	13.6496616537457	13.1813722749891	-0.468289378756619	0.00577751754969582	0.0173132540518442	FALSE
Rpl34	19.182804107666	19.3786652881831	19.0410762326579	19.2899355719583	19.6562083645649	19.2179671613553	19.3074810015299	18.8703346149557	18.7003414994747	19.2750286972526	18.4948946382073	18.5792385851289	18.7044744461832	18.44895110621	18.9419330812415	19.1012062855521	19.5176597777207	18.5606761500026	18.757953126639	18.9688748765093	18.9812740432847	18.6338983713942	-0.347375671890553	0.108307655506757	0.175706158131101	FALSE
Atpsckmt.Fam173b	11.6382639388363	10.9471328197194	10.5901004559184	11.0367574423982	10.0473148043102	10.1180455974095	12.1809720640618	NA	NA	11.5906151176389	NA	11.5680273530539	10.0718109270539	6.63565283032891	NA	NA	NA	9.76937009003576	NA	NA	9.76937009003576	9.42516370347891	-0.344206386556849	NA	NA	FALSE
Cdkn2aipnl.D11Ertd497e.MNCb.1520	NA	NA	NA	NA	NA	8.07460176695098	9.20735603487574	NA	8.9979697822671	7.58426352601412	NA	8.2198509764736	8.04647468965089	7.9770909867782	8.98233480266189	NA	NA	8.3700509115095	8.97232504155715	8.68529544369467	8.67589046558711	8.30643786389114	-0.369452601695965	0.257795239263079	0.352217101121477	FALSE
